study,study_id,cohort,measure,units,timepoint,timepoint_median,timepoint_range,timepoint_iqr,timepoint_sd,n_timepoints,inj_med,inj_iqr,inj_range,noninj_med,noninj_iqr,noninj_range,lsi_med,lsi_iqr,lsi_range,notes,graft_group,es_id,timepoint_mean,acl_n,female,inj_mean,inj_sd,noninj_mean,noninj_sd,lsi_mean,lsi_sd,group,graft,group_indep,group_indep_notes,timepoint_combo,combination_notes,ri,yi,vi,sei,zi,pval,ci.lb,ci.ub
Kim 2015a,#6585,Kim 2015a,quad isk con 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1135,0.1,80,0,NA,NA,NA,NA,0.7685,0.146976576,PEG + NPEG,not stated,NA,NA,NA,NA,0.85,-0.263314716,4.57E-04,0.021382538,-12.31447413,7.57E-35,-0.305223721,-0.221405711
Kim 2015a,#6585,Kim 2015a,quad isk con 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1136,3,80,0,NA,NA,NA,NA,0.675,0.106165085,PEG + NPEG,not stated,NA,NA,NA,NA,0.85,-0.393042588,3.09E-04,0.017584618,-22.35149953,1.17E-110,-0.427507807,-0.35857737
Kim 2015a,#6585,Kim 2015a,quad isk con 180,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1137,0.1,80,0,NA,NA,NA,NA,0.8295,0.112063669,PEG + NPEG,not stated,NA,NA,NA,NA,0.85,-0.186932169,2.28E-04,0.015104399,-12.37600836,3.52E-35,-0.216536248,-0.157328091
Kim 2015a,#6585,Kim 2015a,quad isk con 180,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1138,3,80,0,NA,NA,NA,NA,0.744,0.111229265,PEG + NPEG,not stated,NA,NA,NA,NA,0.85,-0.295714244,2.79E-04,0.016714798,-17.69176274,4.85E-70,-0.328474647,-0.262953842
Kim 2015a,#6585,Kim 2015a,single hop,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1139,0.1,80,0,NA,NA,NA,NA,0.758,0.095902772,PEG + NPEG,not stated,NA,NA,NA,NA,0.85,-0.277071893,2.00E-04,0.014145456,-19.58734212,1.98E-85,-0.304796478,-0.249347308
Kim 2015a,#6585,Kim 2015a,single hop,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1140,3,80,0,NA,NA,NA,NA,0.829,0.0885229,PEG + NPEG,not stated,NA,NA,NA,NA,0.85,-0.187535124,1.43E-04,0.011938674,-15.70820323,1.33E-55,-0.210934496,-0.164135752
Kim 2015b,#6581,Kim 2015b,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1147,12,70,35,NA,NA,NA,NA,0.8065,0.128163025,Female + Male,not stated,NA,NA,NA,NA,0.85,-0.215051381,3.61E-04,0.01899369,-11.32225366,1.02E-29,-0.252278331,-0.177824432
Kim 2015b,#6581,Kim 2015b,quad isk con 180,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1148,12,70,35,NA,NA,NA,NA,0.834,0.111385868,Female + Male,not stated,NA,NA,NA,NA,0.85,-0.181521877,2.55E-04,0.015963019,-11.37140035,5.80E-30,-0.212808818,-0.150234935
Kim 2015b,#6581,Kim 2015b,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1149,12,70,35,NA,NA,NA,NA,0.8775,0.08020603,Female + Male,not stated,NA,NA,NA,NA,0.85,-0.130678324,1.19E-04,0.010924734,-11.96169376,5.64E-33,-0.152090409,-0.109266238
Kim 2015b,#6581,Kim 2015b,hs isk con 180,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1150,12,70,35,NA,NA,NA,NA,0.8895,0.078800565,Female + Male,not stated,NA,NA,NA,NA,0.85,-0.117095772,1.12E-04,0.010588498,-11.05877079,1.99E-28,-0.137848847,-0.096342697
Koga 2015a,#6420,Koga 2015a,quad isk con 60,lsi,1,NA,36-140,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1155,69,48,30,NA,NA,NA,NA,0.9504375,0.126699999,SB + DB,HS,NA,NA,NA,NA,0.85,-0.050832874,3.70E-04,0.019241212,-2.641874831,0.008244852,-0.088544957,-0.013120791
Koga 2015a,#6420,Koga 2015a,hs isk con 60,lsi,1,NA,36-140,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1156,69,48,30,NA,NA,NA,NA,0.90875,0.132654166,SB + DB,HS,NA,NA,NA,NA,0.85,-0.09568525,4.44E-04,0.021069579,-4.541393633,5.59E-06,-0.136980865,-0.054389635
Koga 2015b,#6421,Koga 2015b,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1159,24,75,29,NA,NA,NA,NA,0.955693333,0.154622686,P0 + P20 + P45,HS,NA,NA,NA,NA,0.85,-0.045318198,3.49E-04,0.018682028,-2.425764367,0.015276185,-0.081934301,-0.008702096
Koga 2015b,#6421,Koga 2015b,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1160,24,75,29,NA,NA,NA,NA,0.941253333,0.215460261,P0 + P20 + P45,HS,NA,NA,NA,NA,0.85,-0.060542958,6.99E-04,0.026432,-2.290517511,0.021991335,-0.112348726,-0.008737191
Krolikowska 2015,#6330,Krolikowska 2015,knee ir mvic 0,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1165,5.52,40,0,0.42,0.084048216,NA,NA,NA,NA,ST + STGR,HS,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Krolikowska 2015,#6330,Krolikowska 2015,knee er mvic 0,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1166,5.52,40,0,0.475,0.098839419,NA,NA,NA,NA,ST + STGR,HS,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Krolikowska 2015,#6330,Krolikowska 2015,knee ir isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1167,5.52,40,0,0.485,0.087603419,NA,NA,NA,NA,ST + STGR,HS,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Krolikowska 2015,#6330,Krolikowska 2015,knee ir isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1168,5.52,40,0,0.4,0.279550922,NA,NA,NA,NA,ST + STGR,HS,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Krolikowska 2015,#6330,Krolikowska 2015,knee er isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1169,5.52,40,0,0.465,0.324807635,NA,NA,NA,NA,ST + STGR,HS,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Krolikowska 2015,#6330,Krolikowska 2015,knee er isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1170,5.52,40,0,0.39,0.269886016,NA,NA,NA,NA,ST + STGR,HS,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Kyung 2015,#6203,Kyung 2015,single hop,cm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1183,26.85069444,144,0,123.4055556,15.55887433,152.5944444,17.14666792,0.8190625,0.143852499,ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.212307581,3.08E-05,0.005551635,-38.24235481,0,-0.223188585,-0.201426577
Kyung 2015,#6203,Kyung 2015,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1184,26.85069444,144,0,NA,NA,NA,NA,0.719298611,0.171967475,ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.329478693,3.97E-04,0.019923051,-16.53756213,1.97E-61,-0.368527155,-0.290430231
Kyung 2015,#6203,Kyung 2015,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1185,26.85069444,144,0,NA,NA,NA,NA,0.782333333,0.155687422,ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.245474372,2.75E-04,0.016583662,-14.802181,1.42E-49,-0.277977753,-0.212970991
Kyung 2015,#6203,Kyung 2015,quad isk con 180,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1186,26.85069444,144,0,NA,NA,NA,NA,0.822083333,0.164268946,ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.19591351,2.77E-04,0.016651692,-11.76538124,5.89E-32,-0.228550228,-0.163276793
Kyung 2015,#6203,Kyung 2015,hs isk con 180,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1187,26.85069444,144,0,NA,NA,NA,NA,0.898541667,0.182200761,ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.1069822,2.86E-04,0.016897822,-6.331123816,2.43E-10,-0.140101322,-0.073863079
Lentz 2015,#5867,Lentz 2015,quad isk con 60,ftlbs/lbs,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1203,6,73,28,0.675205479,0.22550628,NA,NA,0.780410959,0.1729759,YRTS + NRTS-Other + NRTS-Fear/Confidence,mixed,NA,NA,NA,NA,0.85,-0.247934628,6.73E-04,0.025941842,-9.557325474,1.21E-21,-0.298779704,-0.197089552
Lentz 2015,#5867,Lentz 2015,quad isk con 60,ftlbs/lbs,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1204,12,73,28,0.743150685,0.212957851,NA,NA,0.886575342,0.163878505,YRTS + NRTS-Other + NRTS-Fear/Confidence,mixed,NA,NA,NA,NA,0.85,-0.120389168,4.68E-04,0.021634403,-5.564709531,2.63E-08,-0.162791819,-0.077986518
Mayer 2015,#5929,Mayer 2015,sebt composite,% leg length,1,NA,NA,NA,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,1209,6.5,98,NA,93.26597551,8.696436728,95.30966735,9.156462182,NA,NA,Cleared + Not cleared,mixed,NA,NA,NA,NA,0.85,-0.021675884,2.75E-05,0.005244414,-4.13313766,3.58E-05,-0.031954746,-0.011397022
Mohtadi 2015,#5264,Mohtadi 2015,single hop,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1213,12,201,100,NA,NA,NA,NA,0.89719403,0.190353677,HT + DB,mixed,NA,NA,NA,NA,0.85,-0.108483131,2.24E-04,0.014965005,-7.249120916,4.19E-13,-0.137814001,-0.07915226
Mohtadi 2015,#5264,Mohtadi 2015,single hop,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1214,24,203,100,NA,NA,NA,NA,0.953359606,0.208745709,HT + DB,mixed,NA,NA,NA,NA,0.85,-0.047763106,2.36E-04,0.015367839,-3.107991095,0.001883637,-0.077883516,-0.017642695
Palmieri-Smith 2015,#4572,Palmieri-Smith 2015,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,1237,7.417272727,66,50,NA,NA,NA,NA,0.714527273,0.217162646,High Quadriceps + Moderate Quadriceps + Low Quadriceps,PT,NA,NA,NA,NA,0.85,-0.336134112,0.001399551,0.037410572,-8.985003313,2.59E-19,-0.409457485,-0.262810739
Palmieri-Smith 2015,#4572,Palmieri-Smith 2015,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,1238,7.417272727,66,50,NA,NA,NA,NA,0.839754545,0.105489651,High Quadriceps + Moderate Quadriceps + Low Quadriceps,PT,NA,NA,NA,NA,0.85,-0.174645638,2.39E-04,0.015462707,-11.29463542,1.39E-29,-0.204951986,-0.144339289
Park 2015,#4495,Park 2015,quad isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1245,5.926,50,14,88.832,46.26672203,183.26,57.27415273,NA,NA,Isolated ACL Tear + Combined ACL Tear,not stated,NA,NA,NA,NA,0.85,-0.724158964,0.001844471,0.042947304,-16.86156996,8.63E-64,-0.808334132,-0.639983796
Park 2015,#4495,Park 2015,hs isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1246,5.926,50,14,49.698,34.09885084,93.238,27.28268412,NA,NA,Isolated ACL Tear + Combined ACL Tear,not stated,NA,NA,NA,NA,0.85,-0.629190673,0.004301578,0.065586413,-9.593308129,8.53E-22,-0.757737681,-0.500643665
Wang 2015a,#7740,Wang 2015a,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,57-80,LSI Range 57-80,hs,1250,24.10454545,88,27,NA,NA,NA,NA,0.830681818,0.142587771,More than 20% deficit + Less than 20% deficit,HS,NA,NA,NA,NA,0.85,-0.185508448,3.35E-04,0.01829811,-10.13812061,3.74E-24,-0.221372085,-0.149644811
Wang 2015a,#7740,Wang 2015a,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,69-112,LSI Range 69-112,hs,1251,24.10454545,88,27,NA,NA,NA,NA,0.900454545,0.096820672,More than 20% deficit + Less than 20% deficit,HS,NA,NA,NA,NA,0.85,-0.104855593,1.31E-04,0.01146212,-9.148010145,5.80E-20,-0.127320936,-0.08239025
Gifstad 2014,#891,Gifstad 2014,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1284,24,94,39,NA,NA,NA,NA,0.98,0.114488108,EZLoc + Bone Mulch,HS,NA,NA,NA,NA,0.85,-0.020202707,1.45E-04,0.012049537,-1.67663758,0.093613373,-0.043819367,0.003413952
Gifstad 2014,#891,Gifstad 2014,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1285,24,94,39,NA,NA,NA,NA,0.91,0.106468229,EZLoc + Bone Mulch,HS,NA,NA,NA,NA,0.85,-0.094310679,1.46E-04,0.012067428,-7.815309135,5.48E-15,-0.117962404,-0.070658955
Jang 2014,#431,Jang 2014,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1288,34.00746269,67,0,NA,NA,NA,NA,0.879895522,0.162089027,RTS + No RTS,HS,NA,NA,NA,NA,0.85,-0.127952103,5.06E-04,0.022505315,-5.685416996,1.30E-08,-0.172061711,-0.083842495
Jang 2014,#431,Jang 2014,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1289,34.00746269,67,0,NA,NA,NA,NA,0.885238806,0.11464287,RTS + No RTS,HS,NA,NA,NA,NA,0.85,-0.121897833,2.50E-04,0.015821556,-7.704541205,1.31E-14,-0.152907514,-0.090888152
Jang 2014,#431,Jang 2014,single hop,cm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1290,34.00746269,67,0,156.7925373,25.75239508,173.6044776,20.62188403,NA,NA,RTS + No RTS,HS,NA,NA,NA,NA,0.85,-0.101856081,1.18E-04,0.010872052,-9.368615847,7.35E-21,-0.123164912,-0.080547251
Koga 2014,#6418,Koga 2014,quad isk con 60,lsi,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1294,3,137,81,NA,NA,NA,NA,0.737934307,0.188704102,Control + Notchplasty,HS,NA,NA,NA,NA,0.85,-0.303900474,4.77E-04,0.021847581,-13.91002851,5.51E-44,-0.346720946,-0.261080002
Koga 2014,#6418,Koga 2014,quad isk con 60,lsi,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1295,6,137,81,NA,NA,NA,NA,0.852,0.169604211,Control + Notchplasty,HS,NA,NA,NA,NA,0.85,-0.160168752,2.89E-04,0.017007354,-9.417617354,4.61E-21,-0.193502553,-0.126834951
Koga 2014,#6418,Koga 2014,quad isk con 60,lsi,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1296,9,137,81,NA,NA,NA,NA,0.895357664,0.235735621,Control + Notchplasty,HS,NA,NA,NA,NA,0.85,-0.110532016,5.06E-04,0.022494087,-4.913825363,8.93E-07,-0.154619616,-0.066444415
Koga 2014,#6418,Koga 2014,quad isk con 60,lsi,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1297,12,137,81,NA,NA,NA,NA,0.929868613,0.163070934,Control + Notchplasty,HS,NA,NA,NA,NA,0.85,-0.072711979,2.24E-04,0.014982859,-4.85301102,1.22E-06,-0.102077843,-0.043346115
Koga 2014,#6418,Koga 2014,quad isk con 60,lsi,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1298,24,137,81,NA,NA,NA,NA,0.953138686,0.134349778,Control + Notchplasty,HS,NA,NA,NA,NA,0.85,-0.04799486,1.45E-04,0.012042609,-3.98542055,6.74E-05,-0.071597939,-0.024391781
Koga 2014,#6418,Koga 2014,hs isk con 60,lsi,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1299,3,137,81,NA,NA,NA,NA,0.754094891,0.207467339,Control + Notchplasty,HS,NA,NA,NA,NA,0.85,-0.282237069,5.52E-04,0.023505173,-12.0074448,3.25E-33,-0.328306362,-0.236167777
Koga 2014,#6418,Koga 2014,hs isk con 60,lsi,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1300,6,137,81,NA,NA,NA,NA,0.896328467,0.224386651,Control + Notchplasty,HS,NA,NA,NA,NA,0.85,-0.10944834,4.57E-04,0.021387969,-5.117285372,3.10E-07,-0.151367989,-0.067528692
Koga 2014,#6418,Koga 2014,hs isk con 60,lsi,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1301,9,137,81,NA,NA,NA,NA,0.913963504,0.234378148,Control + Notchplasty,HS,NA,NA,NA,NA,0.85,-0.089964639,4.80E-04,0.021909274,-4.106235555,4.02E-05,-0.132906026,-0.047023251
Koga 2014,#6418,Koga 2014,hs isk con 60,lsi,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1302,12,137,81,NA,NA,NA,NA,0.930678832,0.20632101,Control + Notchplasty,HS,NA,NA,NA,NA,0.85,-0.071841032,3.59E-04,0.018940147,-3.793055757,1.49E-04,-0.108963037,-0.034719027
Koga 2014,#6418,Koga 2014,hs isk con 60,lsi,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1303,24,137,81,NA,NA,NA,NA,0.974160584,0.231663493,Control + Notchplasty,HS,NA,NA,NA,NA,0.85,-0.026179118,4.13E-04,0.020317336,-1.288511364,0.197568016,-0.066000365,0.013642129
Vermesan 2014,#7495,Vermesan 2014,triple hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1340,12,71,13,NA,NA,NA,NA,0.994697183,0.10083516,Medial + Lateral,HS,NA,NA,NA,NA,0.85,-0.005316927,1.45E-04,0.012030729,-0.44194553,0.658528623,-0.028896722,0.018262868
Inagaki 2013,#100,Inagaki 2013,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1344,24,120,52,NA,NA,NA,NA,0.8699,0.152224591,Group I + Group II,HS,NA,NA,NA,NA,0.85,-0.139377016,2.55E-04,0.015974411,-8.72501741,2.66E-18,-0.170686287,-0.108067746
Inagaki 2013,#100,Inagaki 2013,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1345,24,120,52,NA,NA,NA,NA,0.929558333,0.164622501,Group I + Group II,HS,NA,NA,NA,NA,0.85,-0.073045716,2.61E-04,0.01616672,-4.51827672,6.23E-06,-0.104731906,-0.041359526
Koutras 2013,#6806,Koutras 2013,single hop,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1348,3,51,0,NA,NA,NA,NA,0.820588235,0.1288629,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.197733836,4.84E-04,0.02198961,-8.992148367,2.42E-19,-0.240832679,-0.154634992
Koutras 2013,#6806,Koutras 2013,single hop,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1349,6,51,0,NA,NA,NA,NA,0.915882353,0.101718759,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.087867358,2.42E-04,0.015551643,-5.650037061,1.60E-08,-0.118348018,-0.057386698
Koutras 2013,#6806,Koutras 2013,triple hop,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1350,3,51,0,NA,NA,NA,NA,0.837058824,0.123447059,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.177860932,4.26E-04,0.020650933,-8.612730961,7.13E-18,-0.218336017,-0.137385847
Koutras 2013,#6806,Koutras 2013,triple hop,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1351,6,51,0,NA,NA,NA,NA,0.91,0.081719031,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.094310679,1.58E-04,0.012574674,-7.500049795,6.38E-14,-0.118956587,-0.069664772
Koutras 2013,#6806,Koutras 2013,hs isk con 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1352,3,51,0,NA,NA,NA,NA,0.887,0.178715416,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.119910297,7.96E-04,0.028213262,-4.250139339,2.14E-05,-0.175207275,-0.064613318
Koutras 2013,#6806,Koutras 2013,hs isk con 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1353,6,51,0,NA,NA,NA,NA,0.970941176,0.129291827,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.029489393,3.48E-04,0.018646317,-1.581513004,0.113760788,-0.066035503,0.007056717
Koutras 2013,#6806,Koutras 2013,hs isk con 180,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1354,3,51,0,NA,NA,NA,NA,0.921823529,0.154374183,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.081401474,5.50E-04,0.023449943,-3.471286608,5.18E-04,-0.127362517,-0.03544043
Koutras 2013,#6806,Koutras 2013,hs isk con 180,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1355,6,51,0,NA,NA,NA,NA,0.954588235,0.112091244,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.046475199,2.70E-04,0.016442601,-2.82651133,0.004705808,-0.078702105,-0.014248292
Koutras 2013,#6806,Koutras 2013,quad isk con 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1356,3,51,0,NA,NA,NA,NA,0.782117647,0.146207749,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.245750106,6.85E-04,0.026176599,-9.388160288,6.11E-21,-0.297055297,-0.194444915
Koutras 2013,#6806,Koutras 2013,quad isk con 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1357,6,51,0,NA,NA,NA,NA,0.910411765,0.170870849,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.093858293,6.91E-04,0.02628119,-3.571310608,3.55E-04,-0.145368479,-0.042348107
Koutras 2013,#6806,Koutras 2013,quad isk con 180,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1358,3,51,0,NA,NA,NA,NA,0.793352941,0.139934102,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.231487086,6.10E-04,0.024698583,-9.372484388,7.08E-21,-0.279895419,-0.183078752
Koutras 2013,#6806,Koutras 2013,quad isk con 180,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1359,6,51,0,NA,NA,NA,NA,0.894529412,0.122792891,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.111457496,3.69E-04,0.019221776,-5.798501439,6.69E-09,-0.149131485,-0.073783507
Nakayama 2013,#4941,Nakayama 2013,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1374,3,51,24,NA,NA,NA,NA,0.73734902,0.144648741,Tourniquet group + No tourniquet group,HS,NA,NA,NA,NA,0.85,-0.304693931,7.55E-04,0.027469861,-11.09193562,1.37E-28,-0.358533869,-0.250853992
Nakayama 2013,#4941,Nakayama 2013,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1375,3,51,24,NA,NA,NA,NA,0.747603922,0.129608514,Tourniquet group + No tourniquet group,HS,NA,NA,NA,NA,0.85,-0.290881958,5.89E-04,0.024275986,-11.98229241,4.40E-33,-0.338462015,-0.2433019
Noh 2013a,#4787,Noh 2013a,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1378,30.15409836,61,0,NA,NA,NA,NA,0.896147541,0.052959209,Transtibial + Transportal,Achilles allograft,NA,NA,NA,NA,0.85,-0.109650213,5.73E-05,0.007566535,-14.49146933,1.37E-47,-0.12448035,-0.094820077
Noh 2013b,#4785,Noh 2013b,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,1380,30.9,67,0,NA,NA,NA,NA,0.911014925,0.03426368,Achilles allograft with calc + Achilles allograft free,Achilles allograft,NA,NA,NA,NA,0.85,-0.093195998,2.11E-05,0.004594848,-20.28271797,1.83E-91,-0.102201734,-0.084190263
Ventura 2013,#7506,Ventura 2013,vertical hop,cm,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1386,0.1,80,29,9.15,4.422311097,12.2,4.820512605,NA,NA,SB + DB,HS,NA,NA,NA,NA,0.85,-0.287682072,8.13E-04,0.028519243,-10.08729691,6.29E-24,-0.343578762,-0.231785383
